date,fng_value,fng_classification,fng_value-Standarisasi,fng_value-Normalisasi,fng_standardized,fng_encoded,fng_ma7,fng_ma30,fng_change,fng_volatility,sentiment_simple,sentiment_change,day_of_week,day_sin,day_cos,fng_rsi
2019-06-07,27,Fear,-0.8756347405359722,0.2444444444444444,-0.8756347405359722,1.0,45.857142857142854,64.76666666666667,-7.0,17.449246129165395,Bearish,0,4,-0.433883739117558,-0.9009688679024191,27.710843373493972
2019-06-08,62,Greed,0.7279789144585742,0.6333333333333333,0.7279789144585742,3.0,45.857142857142854,64.53333333333333,35.0,17.449246129165395,Bullish,1,5,-0.9749279121818236,-0.2225209339563146,46.902654867256636
2019-06-09,62,Greed,0.7279789144585742,0.6333333333333333,0.7279789144585742,3.0,45.714285714285715,64.23333333333333,0.0,17.288862365834394,Bullish,0,6,-0.7818314824680299,0.6234898018587334,47.747747747747745
2019-06-10,46,Fear,-0.0051016135389327,0.4555555555555556,-0.0051016135389327,1.0,42.857142857142854,63.233333333333334,-16.0,14.85966095876776,Bearish,1,0,0.0,1.0,40.322580645161295
2019-06-11,61,Greed,0.6821613814587301,0.6222222222222222,0.6821613814587301,3.0,45.57142857142857,62.766666666666666,15.0,16.338677454200013,Bullish,1,1,0.7818314824680298,0.6234898018587336,46.3768115942029
2019-06-12,60,Greed,0.6363438484588858,0.6111111111111112,0.6363438484588858,3.0,50.285714285714285,62.166666666666664,-1.0,14.772883782054814,Bullish,0,2,0.9749279121818236,-0.22252093395631434,46.043165467625904
2019-06-13,63,Greed,0.7737964474584184,0.6444444444444445,0.7737964474584184,3.0,54.42857142857143,61.666666666666664,3.0,13.451854182691092,Bullish,0,3,0.43388373911755823,-0.900968867902419,46.42857142857143
2019-06-14,67,Greed,0.9570665794577952,0.6888888888888889,0.9570665794577952,3.0,60.142857142857146,61.333333333333336,4.0,6.618876325293178,Bullish,0,4,-0.433883739117558,-0.9009688679024191,52.27272727272727
2019-06-15,75,Greed,1.3236068434565489,0.7777777777777778,1.3236068434565489,3.0,62.0,61.333333333333336,8.0,8.7177978870815,Bullish,0,5,-0.9749279121818236,-0.2225209339563146,54.67625899280576
2019-06-16,80,Extreme Greed,1.5526945084557695,0.8333333333333334,1.5526945084557695,4.0,64.57142857142857,61.833333333333336,5.0,11.058287131636478,Bullish,1,6,-0.7818314824680299,0.6234898018587334,55.94405594405594
2019-06-17,84,Extreme Greed,1.7359646404551463,0.8777777777777778,1.7359646404551463,4.0,70.0,62.4,4.0,9.660917830793085,Bullish,0,0,0.0,1.0,56.25
2019-06-18,83,Extreme Greed,1.690147107455302,0.8666666666666667,1.690147107455302,4.0,73.14285714285714,62.833333333333336,-1.0,9.82222940457984,Bullish,0,1,0.7818314824680298,0.6234898018587336,66.94214876033058
2019-06-19,82,Extreme Greed,1.6443295744554578,0.8555555555555555,1.6443295744554578,4.0,76.28571428571429,63.13333333333333,-1.0,8.320943169983648,Bullish,0,2,0.9749279121818236,-0.22252093395631434,75.70093457943925
2019-06-20,81,Extreme Greed,1.5985120414556138,0.8444444444444444,1.5985120414556138,4.0,78.85714285714286,63.56666666666667,-1.0,5.9841059323449555,Bullish,0,3,0.43388373911755823,-0.900968867902419,73.26732673267327
2019-06-21,84,Extreme Greed,1.7359646404551463,0.8777777777777778,1.7359646404551463,4.0,81.28571428571429,64.06666666666666,3.0,3.147183169878129,Bullish,0,4,-0.433883739117558,-0.9009688679024191,79.38144329896907
2019-06-22,83,Extreme Greed,1.690147107455302,0.8666666666666667,1.690147107455302,4.0,82.42857142857143,64.66666666666667,-1.0,1.5118578920376449,Bullish,0,5,-0.9749279121818236,-0.2225209339563146,66.66666666666666
2019-06-23,84,Extreme Greed,1.7359646404551463,0.8777777777777778,1.7359646404551463,4.0,83.0,65.33333333333333,1.0,1.1547005383802114,Bullish,0,6,-0.7818314824680299,0.6234898018587334,67.1875
2019-06-24,80,Extreme Greed,1.5526945084557695,0.8333333333333334,1.5526945084557695,4.0,82.42857142857143,65.7,-4.0,1.511857892037645,Bullish,0,0,0.0,1.0,82.6923076923077
2019-06-25,87,Extreme Greed,1.8734172394546789,0.9111111111111112,1.8734172394546789,4.0,83.0,66.36666666666666,7.0,2.309401076758981,Bullish,0,1,0.7818314824680298,0.6234898018587336,79.54545454545455
2019-06-26,95,Extreme Greed,2.2399575034534323,1.0,2.2399575034534323,4.0,84.85714285714286,67.2,8.0,5.014265364224283,Bullish,0,2,0.9749279121818236,-0.22252093395631434,84.31372549019608
2019-06-27,92,Extreme Greed,2.1025049044539,0.9666666666666668,2.1025049044539,4.0,86.42857142857143,67.9,-3.0,5.318431562567702,Bullish,0,3,0.43388373911755823,-0.900968867902419,78.43137254901961
2019-06-28,62,Greed,0.7279789144585742,0.6333333333333333,0.7279789144585742,3.0,83.28571428571429,67.6,-30.0,10.734900802433971,Bullish,1,4,-0.433883739117558,-0.9009688679024191,46.753246753246756
2019-06-29,74,Greed,1.2777893104567044,0.7666666666666667,1.2777893104567044,3.0,82.0,67.63333333333334,12.0,11.298967504452301,Bullish,0,5,-0.9749279121818236,-0.2225209339563146,49.382716049382715
2019-06-30,78,Extreme Greed,1.4610594424560812,0.8111111111111111,1.4610594424560812,4.0,81.14285714285714,68.2,4.0,11.349428347257243,Bullish,1,6,-0.7818314824680299,0.6234898018587334,48.75
2019-07-01,65,Greed,0.8654315134581068,0.6666666666666666,0.8654315134581068,3.0,79.0,68.3,-13.0,12.909944487358153,Bullish,1,0,0.0,1.0,39.325842696629216
2019-07-02,63,Greed,0.7737964474584184,0.6444444444444445,0.7737964474584184,3.0,75.57142857142857,68.3,-2.0,13.59971988507056,Bullish,0,1,0.7818314824680298,0.6234898018587336,38.888888888888886
2019-07-03,79,Extreme Greed,1.5068769754559252,0.8222222222222222,1.5068769754559252,4.0,73.28571428571429,68.73333333333333,16.0,10.85839591766503,Bullish,1,2,0.9749279121818236,-0.22252093395631434,48.57142857142857
2019-07-04,76,Extreme Greed,1.3694243764563927,0.7888888888888889,1.3694243764563927,4.0,71.0,69.86666666666666,-3.0,7.393691004273129,Bullish,0,3,0.43388373911755823,-0.900968867902419,47.66355140186916
2019-07-05,67,Greed,0.9570665794577952,0.6888888888888889,0.9570665794577952,3.0,71.71428571428571,71.2,-9.0,6.575568054403966,Bullish,1,4,-0.433883739117558,-0.9009688679024191,42.47787610619469
2019-07-06,72,Greed,1.186154244457016,0.7444444444444445,1.186154244457016,3.0,71.42857142857143,72.46666666666667,5.0,6.502746672423661,Bullish,0,5,-0.9749279121818236,-0.2225209339563146,45.2991452991453
2019-07-07,67,Greed,0.9570665794577952,0.6888888888888889,0.9570665794577952,3.0,69.85714285714286,73.8,-5.0,5.956189257922654,Bullish,0,6,-0.7818314824680299,0.6234898018587334,42.97520661157025
2019-07-08,74,Greed,1.2777893104567044,0.7666666666666667,1.2777893104567044,3.0,71.14285714285714,74.2,7.0,5.698788509516142,Bullish,0,0,0.0,1.0,47.58064516129032
2019-07-09,84,Extreme Greed,1.7359646404551463,0.8777777777777778,1.7359646404551463,4.0,74.14285714285714,74.93333333333334,10.0,6.202917900165463,Bullish,1,1,0.7818314824680298,0.6234898018587336,48.818897637795274
2019-07-10,83,Extreme Greed,1.690147107455302,0.8666666666666667,1.690147107455302,4.0,74.71428571428571,76.16666666666667,-1.0,6.872997543873988,Bullish,0,2,0.9749279121818236,-0.22252093395631434,45.0
2019-07-11,62,Greed,0.7279789144585742,0.6333333333333333,0.7279789144585742,3.0,72.71428571428571,76.2,-21.0,8.320943169983673,Bullish,1,3,0.43388373911755823,-0.900968867902419,39.130434782608695
2019-07-12,33,Fear,-0.6007295425369071,0.3111111111111111,-0.6007295425369071,1.0,67.85714285714286,75.3,-29.0,17.29574679344202,Bearish,1,4,-0.433883739117558,-0.9009688679024191,39.416058394160586
2019-07-13,65,Greed,0.8654315134581068,0.6666666666666666,0.8654315134581068,3.0,66.85714285714286,75.36666666666666,32.0,17.218483977290024,Bullish,1,5,-0.9749279121818236,-0.2225209339563146,47.13375796178344
2019-07-14,61,Greed,0.6821613814587301,0.6222222222222222,0.6821613814587301,3.0,66.0,75.16666666666667,-4.0,17.35895542172213,Bullish,0,6,-0.7818314824680299,0.6234898018587334,44.5859872611465
2019-07-15,16,Extreme Fear,-1.3796276035342585,0.1222222222222222,-1.3796276035342585,0.0,57.714285714285715,73.2,-45.0,25.044721903788396,Bearish,1,0,0.0,1.0,37.037037037037045
2019-07-16,34,Fear,-0.554912009537063,0.3222222222222222,-0.554912009537063,1.0,50.57142857142857,71.66666666666667,18.0,23.372755812820138,Bearish,1,1,0.7818314824680298,0.6234898018587336,42.926829268292686
2019-07-17,19,Extreme Fear,-1.2421750045347255,0.1555555555555555,-1.2421750045347255,0.0,41.42857142857143,69.5,-15.0,20.967094400966747,Bearish,1,2,0.9749279121818236,-0.22252093395631434,35.294117647058826
2019-07-18,40,Fear,-0.2800068115379979,0.3888888888888889,-0.2800068115379979,1.0,38.285714285714285,68.06666666666666,21.0,18.918371016151614,Bearish,1,3,0.43388373911755823,-0.900968867902419,41.89189189189189
2019-07-19,42,Fear,-0.1883717455383095,0.4111111111111111,-0.1883717455383095,1.0,39.57142857142857,66.73333333333333,2.0,18.804761301836596,Bearish,0,4,-0.433883739117558,-0.9009688679024191,44.1860465116279
2019-07-20,34,Fear,-0.554912009537063,0.3222222222222222,-0.554912009537063,1.0,35.142857142857146,65.16666666666667,-8.0,15.104398602488645,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,41.28440366972477
2019-07-21,42,Fear,-0.1883717455383095,0.4111111111111111,-0.1883717455383095,1.0,32.42857142857143,63.766666666666666,8.0,10.768118728560939,Bearish,0,6,-0.7818314824680299,0.6234898018587334,44.34389140271493
2019-07-22,42,Fear,-0.1883717455383095,0.4111111111111111,-0.1883717455383095,1.0,36.142857142857146,62.4,0.0,8.375133261200142,Bearish,0,0,0.0,1.0,42.523364485981304
2019-07-23,40,Fear,-0.2800068115379979,0.3888888888888889,-0.2800068115379979,1.0,37.0,60.93333333333333,-2.0,8.426149773176581,Bearish,0,1,0.7818314824680298,0.6234898018587336,39.320388349514566
2019-07-24,20,Extreme Fear,-1.1963574715348817,0.1666666666666666,-1.1963574715348817,0.0,37.142857142857146,58.93333333333333,-20.0,8.071112509614823,Bearish,1,2,0.9749279121818236,-0.22252093395631434,36.0
2019-07-25,42,Fear,-0.1883717455383095,0.4111111111111111,-0.1883717455383095,1.0,37.42857142857143,57.43333333333333,22.0,8.223080178318302,Bearish,1,3,0.43388373911755823,-0.900968867902419,45.575221238938056
2019-07-26,24,Extreme Fear,-1.013087339535505,0.2111111111111111,-1.013087339535505,0.0,34.857142857142854,55.06666666666667,-18.0,9.29925752284527,Bearish,1,4,-0.433883739117558,-0.9009688679024191,47.906976744186046
2019-07-27,47,Neutral,0.0407159194609114,0.4666666666666667,0.0407159194609114,2.0,36.714285714285715,53.56666666666667,23.0,10.339475900874554,Neutral,1,5,-0.9749279121818236,-0.2225209339563146,45.63106796116505
2019-07-28,16,Extreme Fear,-1.3796276035342585,0.1222222222222222,-1.3796276035342585,0.0,33.0,52.03333333333333,-31.0,12.556538801225066,Bearish,1,6,-0.7818314824680299,0.6234898018587334,40.34334763948498
2019-07-29,19,Extreme Fear,-1.2421750045347255,0.1555555555555555,-1.2421750045347255,0.0,29.714285714285715,50.2,3.0,12.815541160563582,Bearish,0,0,0.0,1.0,50.78534031413613
2019-07-30,22,Extreme Fear,-1.1047224055351932,0.1888888888888889,-1.1047224055351932,0.0,27.142857142857142,48.333333333333336,3.0,12.19875091185684,Bearish,0,1,0.7818314824680298,0.6234898018587336,46.59090909090909
2019-07-31,31,Fear,-0.6923646085365955,0.2888888888888888,-0.6923646085365955,1.0,28.714285714285715,47.2,9.0,11.828134337450098,Bearish,1,2,0.9749279121818236,-0.22252093395631434,53.529411764705884
2019-08-01,57,Greed,0.4988912494593532,0.5777777777777777,0.4988912494593532,3.0,30.857142857142858,47.0,26.0,15.442674330445312,Bullish,1,3,0.43388373911755823,-0.900968867902419,54.857142857142854
2019-08-02,61,Greed,0.6821613814587301,0.6222222222222222,0.6821613814587301,3.0,36.142857142857146,46.4,4.0,18.694282293690613,Bullish,0,4,-0.433883739117558,-0.9009688679024191,55.367231638418076
2019-08-03,61,Greed,0.6821613814587301,0.6222222222222222,0.6821613814587301,3.0,38.142857142857146,45.9,0.0,20.691613207840053,Bullish,0,5,-0.9749279121818236,-0.2225209339563146,57.98816568047337
2019-08-04,62,Greed,0.7279789144585742,0.6333333333333333,0.7279789144585742,3.0,44.714285714285715,45.733333333333334,1.0,19.771311587873104,Bullish,0,6,-0.7818314824680299,0.6234898018587334,56.17283950617284
2019-08-05,64,Greed,0.8196139804582626,0.6555555555555556,0.8196139804582626,3.0,51.142857142857146,45.46666666666667,2.0,17.16030857753419,Bullish,0,0,0.0,1.0,56.707317073170735
2019-08-06,66,Greed,0.9112490464579508,0.6777777777777778,0.9112490464579508,3.0,57.42857142857143,45.43333333333333,2.0,11.984116472191445,Bullish,0,1,0.7818314824680298,0.6234898018587336,57.92682926829268
2019-08-07,45,Fear,-0.0509191465387769,0.4444444444444444,-0.0509191465387769,1.0,59.42857142857143,44.46666666666667,-21.0,6.9487922897232215,Bearish,1,2,0.9749279121818236,-0.22252093395631434,57.57575757575758
2019-08-08,61,Greed,0.6821613814587301,0.6222222222222222,0.6821613814587301,3.0,60.0,43.7,16.0,6.879922480183618,Bullish,1,3,0.43388373911755823,-0.900968867902419,55.9748427672956
2019-08-09,60,Greed,0.6363438484588858,0.6111111111111112,0.6363438484588858,3.0,59.857142857142854,42.93333333333333,-1.0,6.86606562325614,Bullish,0,4,-0.433883739117558,-0.9009688679024191,62.67605633802817
2019-08-10,59,Greed,0.5905263154590417,0.6,0.5905263154590417,3.0,59.57142857142857,42.833333333333336,-1.0,6.8521807442874385,Bullish,0,5,-0.9749279121818236,-0.2225209339563146,55.0
2019-08-11,45,Fear,-0.0509191465387769,0.4444444444444444,-0.0509191465387769,1.0,57.142857142857146,43.233333333333334,-14.0,8.62995889191792,Bearish,1,6,-0.7818314824680299,0.6234898018587334,64.07766990291262
2019-08-12,48,Neutral,0.0865334524607556,0.4777777777777777,0.0865334524607556,2.0,54.857142857142854,42.666666666666664,3.0,8.629958891917926,Neutral,1,0,0.0,1.0,64.07766990291262
2019-08-13,45,Fear,-0.0509191465387769,0.4444444444444444,-0.0509191465387769,1.0,51.857142857142854,42.13333333333333,-3.0,7.7120808136451355,Bearish,1,1,0.7818314824680298,0.6234898018587336,61.16504854368932
2019-08-14,11,Extreme Fear,-1.6087152685334791,0.0666666666666666,-1.6087152685334791,0.0,47.0,41.96666666666667,-34.0,17.387735140993392,Bearish,1,2,0.9749279121818236,-0.22252093395631434,42.1875
2019-08-15,13,Extreme Fear,-1.5170802025337908,0.0888888888888889,-1.5170802025337908,0.0,40.142857142857146,41.266666666666666,2.0,20.186039494566387,Bearish,0,3,0.43388373911755823,-0.900968867902419,28.846153846153854
2019-08-16,31,Fear,-0.6923646085365955,0.2888888888888888,-0.6923646085365955,1.0,36.0,41.666666666666664,18.0,18.321208111548497,Bearish,1,4,-0.433883739117558,-0.9009688679024191,37.288135593220346
2019-08-17,20,Extreme Fear,-1.1963574715348817,0.1666666666666666,-1.1963574715348817,0.0,30.428571428571427,41.0,-11.0,15.93588343808981,Bearish,1,5,-0.9749279121818236,-0.2225209339563146,34.10852713178295
2019-08-18,14,Extreme Fear,-1.4712626695339466,0.1,-1.4712626695339466,0.0,26.0,40.06666666666667,-6.0,15.513435037626936,Bearish,0,6,-0.7818314824680299,0.6234898018587334,32.08955223880598
2019-08-19,30,Fear,-0.7381821415364397,0.2777777777777778,-0.7381821415364397,1.0,23.428571428571427,39.93333333333333,16.0,12.44798702410898,Bearish,1,0,0.0,1.0,38.513513513513516
2019-08-20,39,Fear,-0.325824344537842,0.3777777777777777,-0.325824344537842,1.0,22.571428571428573,39.833333333333336,9.0,10.814452411120296,Bearish,0,1,0.7818314824680298,0.6234898018587336,41.29032258064516
2019-08-21,11,Extreme Fear,-1.6087152685334791,0.0666666666666666,-1.6087152685334791,0.0,22.571428571428573,38.8,-28.0,10.814452411120296,Bearish,1,2,0.9749279121818236,-0.22252093395631434,39.50617283950616
2019-08-22,5,Extreme Fear,-1.8836204665325444,0.0,-1.8836204665325444,0.0,21.428571428571427,37.63333333333333,-6.0,12.313368654395608,Bearish,0,3,0.43388373911755823,-0.900968867902419,31.578947368421055
2019-08-23,33,Fear,-0.6007295425369071,0.3111111111111111,-0.6007295425369071,1.0,21.714285714285715,38.06666666666667,28.0,12.59251478345105,Bearish,1,4,-0.433883739117558,-0.9009688679024191,42.45810055865922
2019-08-24,39,Fear,-0.325824344537842,0.3777777777777777,-0.325824344537842,1.0,24.428571428571427,37.96666666666667,6.0,14.116859221714963,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,44.565217391304344
2019-08-25,33,Fear,-0.6007295425369071,0.3111111111111111,-0.6007295425369071,1.0,27.142857142857142,38.266666666666666,-6.0,13.594466661459293,Bearish,0,6,-0.7818314824680299,0.6234898018587334,46.59090909090909
2019-08-26,41,Fear,-0.2341892785381537,0.3999999999999999,-0.2341892785381537,1.0,28.714285714285715,38.06666666666667,8.0,14.579829511055088,Bearish,0,0,0.0,1.0,48.06629834254144
2019-08-27,30,Fear,-0.7381821415364397,0.2777777777777778,-0.7381821415364397,1.0,27.428571428571427,38.53333333333333,-11.0,13.902723268687996,Bearish,0,1,0.7818314824680298,0.6234898018587336,46.03174603174603
2019-08-28,32,Fear,-0.6465470755367514,0.3,-0.6465470755367514,1.0,30.428571428571427,38.96666666666667,2.0,11.886366740334006,Bearish,0,2,0.9749279121818236,-0.22252093395631434,56.68789808917197
2019-08-29,20,Extreme Fear,-1.1963574715348817,0.1666666666666666,-1.1963574715348817,0.0,32.57142857142857,38.9,-12.0,6.803360514166389,Bearish,1,3,0.43388373911755823,-0.900968867902419,52.09580838323353
2019-08-30,24,Extreme Fear,-1.013087339535505,0.2111111111111111,-1.013087339535505,0.0,31.285714285714285,38.666666666666664,4.0,7.521398046336378,Bearish,0,4,-0.433883739117558,-0.9009688679024191,47.712418300653596
2019-08-31,20,Extreme Fear,-1.1963574715348817,0.1666666666666666,-1.1963574715348817,0.0,28.571428571428573,37.43333333333333,-4.0,7.699721701835626,Bearish,0,5,-0.9749279121818236,-0.2225209339563146,50.0
2019-09-01,24,Extreme Fear,-1.013087339535505,0.2111111111111111,-1.013087339535505,0.0,27.285714285714285,36.2,4.0,7.587583842794284,Bearish,0,6,-0.7818314824680299,0.6234898018587334,53.47222222222222
2019-09-02,28,Fear,-0.8298172075361281,0.2555555555555555,-0.8298172075361281,1.0,25.428571428571427,35.1,4.0,4.720774754817123,Bearish,1,0,0.0,1.0,49.24242424242425
2019-09-03,41,Fear,-0.2341892785381537,0.3999999999999999,-0.2341892785381537,1.0,27.0,34.4,13.0,7.505553499465423,Bearish,0,1,0.7818314824680298,0.6234898018587336,50.73529411764706
2019-09-04,43,Fear,-0.1425542125384653,0.4222222222222222,-0.1425542125384653,1.0,28.571428571428573,33.7,2.0,9.589180410878983,Bearish,0,2,0.9749279121818236,-0.22252093395631434,64.54545454545453
2019-09-05,41,Fear,-0.2341892785381537,0.3999999999999999,-0.2341892785381537,1.0,31.571428571428573,32.86666666666667,-2.0,9.74435123301624,Bearish,0,3,0.43388373911755823,-0.900968867902419,66.98113207547169
